created_time,id,message,hashtags,story
2017-01-14T00:04:07+0000,807722379247301_1395245590494974,"Gold Coast Council Officers armed with high powered rifles entered my property and fired shots killing my livestock and endangering human life.

Consultants and my employees observed them. They removed the carcasses of at least ten red deer from inside my property boundary and investigations have revealed they sold the meat from those animals to Gold Coast restaurants at up to $40 per kilogram.

The potentially murderous actions of those officers needs to be investigated and stopped. Tom Tate, the Mayor of the Gold Coast needs to take immediate executive action.

Small children under 10 years of age reside on my property and could have been killed by this raid.

Regardless of peoples political views, the use of weapons and discharging of firearms inside a person’s property is a criminal offence. I intend proceeding actions through the courts against the Gold Coast Council and their rogue killers and any cover up. I also intend to report this matter to police who have the duty to protect the residents of Queensland.

If guns are used to intimidate my staff and no action is taken to stop this, I will return to the political arena to change the Gold Coast Council for the benefit of all Gold Coast residents.

Small children and families should be able to play in their backyard without fear the Government will fire guns in or on their property.

Clive Palmer

Mayor Tom Tate Gold Coast City Council Gold Coast Bulletin 
#Guns, #Trespassing, #KillingAnimals #Endangeringlife","#Guns,,#Trespassing,,#KillingAnimals,#Endangeringlife",
2017-01-12T21:01:26+0000,807722379247301_1394202693932597,,,Clive Palmer shared Palmer Sea Reef Golf Course's photo.
2017-01-10T05:48:29+0000,807722379247301_1391780257508174,The course is looking fantastic Palmer Sea Reef Golf Course #portdouglas #paradise,"#portdouglas,#paradise",Clive Palmer shared Palmer Sea Reef Golf Course's photo.
2017-01-09T23:24:23+0000,807722379247301_1391587440860789,If you can't be controlled you've got to go #auspol,#auspol,
2017-01-09T23:22:23+0000,807722379247301_1391586467527553,To buy a property with your own money. Do we want real people to serve? #auspol,#auspol,
2017-01-09T22:35:45+0000,807722379247301_1391565337529666,"‪The poor Health minister set up by the government. She's not coming back‬
‪#auspol‬",#auspol‬,
2017-01-03T22:53:37+0000,807722379247301_1386724098013790,Good morning to all my followers. Have a great day,,
2016-12-31T00:07:22+0000,807722379247301_1383095828376617,,,Clive Palmer added a new photo.
2016-12-30T00:17:53+0000,807722379247301_1382296471789886,Wishing a very happy holidays. Enjoy this time of year.,,
2016-12-25T22:32:58+0000,807722379247301_1379103162109217,"Every year is a good year when you live in Australia. There is so much happening around us this year.  It was a good year for me, smelling the roses is not so bad. Happy Boxing Day. As the Beatles said  life goes on.",,
2016-12-24T20:51:45+0000,807722379247301_1377894348896765,‪#MerryChristmasEveryone. Hope you all have a great day and enjoy this special time of year.‬,#MerryChristmasEveryone.,
2016-12-19T22:01:54+0000,807722379247301_1370112636341603,"You can see my interview here from Sunrise yesterday.

Merry Christmas to all and wishing you all the best in 2017.

https://youtu.be/YXyoKoanTrc",,
2016-12-18T22:06:20+0000,807722379247301_1368817046471162,"https://twitter.com/7NewsSydney/status/810590069249622016

Sunrise Channel 7",,
2016-12-16T01:06:20+0000,807722379247301_1364975853521948,"The final of the #GregNorman junior masters being held today at #PalmerColonial.Good luck to all the finalists. 

Palmer Colonial Golf Course #GoldCoast #LoveGolf","#GregNorman,#PalmerColonial.Good,#GoldCoast,#LoveGolf",
2016-12-16T00:25:48+0000,807722379247301_1364933073526226,,,Clive Palmer shared Fit'n'Flexed's post.
2016-12-16T00:03:22+0000,807722379247301_1364895810196619,"#HappyFriday everyone. 
Looking forward to Christmas drinks tonight with my team who have worked so hard this year.",#HappyFriday,
2016-12-15T03:26:56+0000,807722379247301_1363777426975124,http://www.theaustralian.com.au/news/investigations/clive-palmer/clive-palmer-accuses-chinese-company-citic-of-theft/news-story/055c5df5a27af40cbcc770cce315f4be,,
2016-12-15T00:34:13+0000,807722379247301_1363638530322347,"The beautiful 7th hole at the Palmer Coolum-Golf course on the beautiful #SunshineCoast

#PlayGolf Palmer Coolum Resort","#SunshineCoast,#PlayGolf",
2016-12-14T03:45:34+0000,807722379247301_1362500767102790,"The problem we've got in Australia is that we have a Govt. that couldn't run a #tuckshop, & an opposition that couldn't identify a bus stop","#tuckshop,",
2016-12-13T09:56:02+0000,807722379247301_1361508050535395,Is it the truth or did you read it in the @Australian?,,
2016-12-13T07:22:32+0000,807722379247301_1361396510546549,https://thewest.com.au/business/mining/palmer-has-significant-win-in-citic-royalty-dispute-ng-b88327754z,,
2016-12-13T07:13:20+0000,807722379247301_1361393800546820,"Clive Palmer defeats the Chinese.

The WA Supreme court has ordered an initial assessment of up to $100m to be paid to Clive Palmer's Mineralogy.

The Australian government has got a lot to answer for.

Like and share",,
2016-12-13T06:39:54+0000,807722379247301_1361361910550009,http://www.theaustralian.com.au/business/mining-energy/clive-palmer-wins-143m-citic-payout/news-story/e0c4e43293d8d11cbe152ed76c6d612f,,
2016-12-13T05:32:35+0000,807722379247301_1361299540556246,http://www.news.com.au/lifestyle/fitness/weight-loss/clive-palmer-on-his-massive-weight-loss-and-the-year-thats-been/news-story/4cb2b6c6416bc030ca29ab69c67d0218,,
2016-12-13T05:11:31+0000,807722379247301_1361276957225171,Want to know the #Truth? Have a read here.,#Truth?,
2016-12-12T02:54:21+0000,807722379247301_1359881447364722,"Clive Palmer sets goal shedding kilos 

Clive Palmer confirmed in Brisbane today that his weight loss since April this year has been 49kg and that he was on track to break through the 100kg barrier in the next few months.

“I hope my efforts will set an example for others to follow that things that seem unachievable at one time in life can be achieved with a strong discipline and commitment,’’ he said.

""I've used the same strong discipline and commitment that I used when I was in the Federal Parliament and applied it to bettering my own health.

“As a wise man once said, ‘some people look at things and say why, I look at things and say why not’.

“I need all the support I can get to break through the 100kg barrier.

“It has been hard and has required great constraint. I believe I can get there.

“God bless Australia and all its people,’’ he said.",,
2016-12-12T00:41:28+0000,807722379247301_1359746514044882,I've now lost 49kg and at 104kg. Please support me to get through the 100kg barrier.,,
2016-12-12T00:34:38+0000,807722379247301_1359741464045387,"Good Luck to all the Junior Golfers playing at the Palmer Colonial Golf Course and Palmer Gold Coast this week.

With players from all around the world, it should be a great week.

http://www.juniorgolfqueensland.org.au/jgq-events/greg-norman-junior-masters-2016",,
2016-12-09T01:42:15+0000,807722379247301_1355899581096242,,,Clive Palmer shared Palmer Gold Coast's photo.
2016-12-09T01:41:11+0000,807722379247301_1355897751096425,"Great to see the course in Port Douglas looking fantastic. All other courses remain open to play.

Have a great weekend

Palmer Sea Reef Golf Course Palmer Coolum Golf Palmer Colonial Golf Course Palmer Gold Coast",,Clive Palmer shared Palmer Sea Reef Golf Course's post.
2016-12-07T23:24:25+0000,807722379247301_1354337067919160,So much interest in a little bit of land that I own.,,Clive Palmer shared Sunshine Coast Daily's post.
2016-12-06T05:34:47+0000,807722379247301_1352110638141803,"Some of the pictures on this article were actually taken recently, rather than rehashed pictures of last year.

Pictures speak for themselves..

http://www.sunshinecoastdaily.com.au/news/clive-palmer-says-spruced-up-resort-is-best-on-coa/3119701/",,
2016-12-06T03:46:38+0000,807722379247301_1352000494819484,"Just taking time to wish you all a very merry Christmas and a safe and happy new year.

Thanks for following me and we look forward to a fantastic 2017.",,
2016-12-06T00:36:49+0000,807722379247301_1351831221503078,"The courier mail has a lot to answer for it continues to pull down Queensland with lies.

Rupert Murdoch is not a Queenslander, not even Australian. He cares little about you and your family.

Rupert lives in gutter journalism.",,
2016-12-06T00:35:57+0000,807722379247301_1351830484836485,"We have got to do more about the economy & jobs. #Queensland can do so much more. Government must put the people first and politicians last.

Ted Obrien us a bit of a whinger. Needs to stop the blame game and have a look at himself.",#Queensland,
2016-12-06T00:35:24+0000,807722379247301_1351830058169861,"Pray for my friend Peter Quinn who God has called

100 years Toowong parish 
100 years of service and love",,
2016-11-22T01:51:57+0000,807722379247301_1334776529875214,Our country is known for its strength & people known for their resilience. Today we find our nation in need of both strength and resilience.,,
2016-11-19T05:25:02+0000,807722379247301_1332155580137309,,,Clive Palmer shared Titanic II's video.
2016-11-15T05:34:39+0000,807722379247301_1328618540491013,,,Clive Palmer shared Palmer Sea Reef Golf Course's photo.
2016-11-15T00:39:30+0000,807722379247301_1328467800506087,,,Clive Palmer updated their profile picture.
2016-11-15T00:18:00+0000,807722379247301_1328453573840843,,,Clive Palmer shared Palmer Sea Reef Golf Course's post.
2016-11-13T23:37:23+0000,807722379247301_1327268077292726,"Some pictures from my trip to Canberra last week.

Hope you all have a great week.",,Clive Palmer added 6 new photos.
2016-11-13T08:07:42+0000,807722379247301_1326404430712424,I started at 153kg and now 111kg. Only 20kg more to go. You can do anything you put your mind to. Clive,,
2016-11-09T21:50:15+0000,807722379247301_1323015971051270,"Media statement:

Clive Palmer Returns to Canberra

Clive Palmer returns to Canberra today (Wednesday, November 9) where tomorrow (Thursday,

November 10) he will again challenge and seek to change Australia’s laws.

The former Member of the House of Representatives and one time holder of the balance of power in

the Australian Parliament will challenge in the High Court of Australia the validity of Federal

Government laws. The laws that are being challenged require Australians who have not been

charged with an offence to appear before a court and to be forced to answer questions.

“I am defending and protecting the rights of all Australians who should not be treated contrary to

rules of natural justice by a government system that does not care about the rights of individual

Australians,’’ Mr Palmer said in Canberra.

The High Court of Australia will hear the matter on the morning of November 10. The Australian

Government, the Queensland Government, the Victorian Government and the Government of South

Australia have all intervened trying to stop Mr Palmer setting aside laws which deny Australians

basic liberties.

The High Court of Australia has scheduled a full hearing before seven judges of the High Court and

six legal teams representing the various governments and parties opposed to Clive Palmer’s

challenge.

Andrew Cook, Mr Palmer’s media representative stated: ‘”What is interesting is that the media has

not reported on this serious challenge to the system in Australia where Australian citizens can be

forced to attend and answer questions by governments against their will and interests.

“It’s a case of the government becoming all-powerful to crush the individual. Mr Palmer believes it’s

an abuse of the courts of Australia to be used to interrogate people and then following the

interrogation to sit and decide matters affecting their liberty.

“It takes some one of Clive Palmer’s courage to come forward and seek to stop injustice,’’ Mr Crook

said.

Mr Palmer says he was attacked by both sides of politics when his nickel refinery closed before the

last election. Yet despite major investigations by government directed by the Treasurer and the

Prime Minister nothing of any substance has emerged against him.

“That’s politics in Australia. Both sides work together and lie to the Australian people. I know what

Australians think of their Members of Parliament. Everyone knows Members of Parliament are only

in it for themselves,’’ Mr Palmer said.

“We need an Australia where public service is the highest calling. Where people are not personally

attacked because their views are different to others.

“We need a united country with a common purpose to do what is best for Australians. There are

millions of Australians serving this country. It not just about who is in parliament. The fact that the

High Court is hearing me tomorrow is a healthy sign for justice in this country. All Australians have

the right to be heard.

“If my challenge in the High Court of Australia is successful it will be the first step in changing

Australian laws where no Australian should be examined in court unless they have done something

wrong and been charged with an offence, and they know what the case is they have to answer.

“It makes you feel ashamed to live in a country where democracy is just a game.” Mr Palmer said.

ENDS",,
